id	x_adju1	y_adju1	z_adju1	x_adju2	y_adju2	z_adju2	x_adju3	y_adju3	z_adju3	x_adju4	y_adju4	z_adju4	x_adju5	y_adju5	z_adju5	x_adju6	y_adju6	z_adju6	x_adju7	y_adju7	z_adju7	x_adju8	y_adju8	z_adju8	x_adju9	y_adju9	z_adju9	x_adju10	y_adju10	z_adju10	x_adju11	y_adju11	z_adju11	x_adju12	y_adju12	z_adju12	x_adju13	y_adju13	z_adju13	x_adju14	y_adju14	z_adju14	x_adju15	y_adju15	z_adju15	x_adju16	y_adju16	z_adju16	x_adju17	y_adju17	z_adju17	x_adju18	y_adju18	z_adju18	x_adju19	y_adju19	z_adju19	x_adju20	y_adju20	z_adju20	x_adjp0	y_adjp0	z_adjp0	x_adjp1	y_adjp1	z_adjp1	x_adjt1	y_adjt1	z_adjt1	x_adjt2	y_adjt2	z_adjt2	x_adjt3	y_adjt3	z_adjt3	x_adjt4	y_adjt4	z_adjt4	x_adjh1	y_adjh1	z_adjh1	x_adjh2	y_adjh2	z_adjh2	x_adjh3	y_adjh3	z_adjh3	x_adjh4	y_adjh4	z_adjh4	x_adjh5	y_adjh5	z_adjh5	x_adjh6	y_adjh6	z_adjh6	x_adjf1	y_adjf1	z_adjf1	x_adjf2	y_adjf2	z_adjf2	x_adjf3	y_adjf3	z_adjf3	x_adjf4	y_adjf4	z_adjf4	x_adjf5	y_adjf5	z_adjf5	x_adjf6	y_adjf6	z_adjf6	x_adjs1	y_adjs1	z_adjs1	x_adjs2	y_adjs2	z_adjs2	x_adjs3	y_adjs3	z_adjs3	x_adjs4	y_adjs4	z_adjs4
DLG3	7.926765441894531	5.780673027038574	6.070490837097168	7.734947710370406	5.8215976206884825	6.177791990137546	6.369339423905654	7.038718288236947	7.959024422600656	7.077883490217376	6.396157682854733	6.815739276574634	9.606096283556804	7.160125942715955	6.733220473190241	11.050799899187922	6.809170015406688	7.415970526077187	10.087260974932724	7.374306347827918	6.400618566993005	11.690415275977163	12.179009160043766	4.6793900396582195	9.450749097330434	6.937991165687531	6.506013550238903	9.783169128063985	5.666937146085865	5.4545626461439545	8.526722238224243	5.942969505083006	5.821010588468362	8.560983179933366	5.945108157058622	5.775206103516547	16.066359900647626	12.190717280668174	0.9123914670235802	12.205035436321335	13.027096480665309	3.65058978517228	8.825061427754806	7.886893208277284	5.570235493640024	8.709568003749705	7.24580249211264	4.591822502806707	8.69748673450042	8.527063486233562	3.5085031169830594	10.090388695305155	7.149250574860429	4.085319439715891	9.335996026333014	7.8993537052343665	3.690546023723307	9.894536316232903	5.692370212237617	5.609671406060189	6.7445511128107345	6.261405175283731	7.5455490183797504	8.803629368144255	6.52798000875304	6.602240647453702	-3.3809016611711655	4.1698465234561395	32.74551563068176	-8.144172025120431	0.7683457963938398	39.301780722464656	-2.565737226423648	3.4535109219556985	29.128965995041995	-7.813431131257593	1.4287094422620141	41.62816808720912	8.276525370506086	5.691220919041251	5.8276882970358646	8.277636411876781	5.694203366531386	5.829512021920581	8.27870682226117	5.6941985110133455	5.830675097982551	8.277625576839108	5.693693550355698	5.8283411336145	8.27840215750765	5.694231116518982	5.830397935335252	8.278801533039776	5.694116568488864	5.830766924772191	244.53041256730563	13.899652751048418	-114.12100794638611	250.56046743545713	-11.631158799099886	-52.71010881296584	178.88479427694426	-18.126195317648353	2.2978555749252694	245.29322360324002	11.709380657239205	-106.50324914554227	179.14846498323357	-13.065475050023776	-16.23349471978652	392.2710667464477	-29.647179981803742	-64.05886687944876	8.526763230114687	5.6793941413481965	5.917739408254589	8.49978968043606	5.6889384841136295	5.931249092609337	8.498711242406392	5.688363773979639	5.934991202483612	8.52932275716418	5.685098731188798	5.966898276882177
DLG4	7.855500221252441	5.764487266540527	6.0929036140441895	7.593415683910464	5.813229962442596	6.202107298848596	6.210367486221924	6.854014729205717	8.06650651357415	6.669060288937183	6.157253162278773	6.875865892609814	9.894324779228054	7.269242863702527	6.778160235641356	11.394795458261964	6.974172048742185	7.614354038968632	10.55650333186555	7.663630216742602	6.280469833816035	12.426890992514133	12.709850828245624	4.204101917737119	9.735437010199302	7.169080536326162	6.553438816457113	5.088726502262308	8.252149667919783	3.6274862912424553	8.60676419958863	5.998899620475102	5.7886205324318	8.640358349028629	5.9978856068464825	5.748159284514827	16.343928689518158	12.944544151246731	0.7027774396301627	12.77999380593982	13.333147412383344	3.0648269939199313	9.026022834178153	7.84407242760236	5.306668590071756	8.682530916241507	7.335163156717713	4.121204571326643	8.770583365328728	8.634053306948127	2.9583667395012987	10.2926361029366	7.432428175697433	3.611332234490372	9.315418988137433	7.941206776911985	3.34396374058414	6.532518024563886	10.603858888942508	3.9772849120576668	6.991669436039805	10.906575275118197	1.9791031110814465	8.602225488126278	9.804274101125042	3.94496975022917	7.680908635675837	9.901947654845909	-1.9833700027138796	6.6922173404165655	13.083540861496719	-5.268452237113394	5.306612898832899	7.374915428024235	-0.6095084006894078	8.236460185536266	12.158833110440145	-8.757655698180232	8.284353729143092	5.705807594166825	5.817537127981508	8.27786436737806	5.698781504501275	5.83103468652335	8.27957231491941	5.697975089824455	5.832408001388855	8.278076762284945	5.7006792929583865	5.830507432774667	8.279329233280487	5.697527777620575	5.832113400873697	8.27963547054483	5.697833072396642	5.832469478496384	153.31751735672262	15.993247289910771	-105.5419117001851	135.52298132325333	-3.692652738571822	-60.93125723162051	85.95994630922475	-10.718973945975245	0.638860302401774	150.43552638595997	14.07837630883861	-100.31553450607667	88.5296267842894	-7.009499390023684	-19.4794839058833	199.07484342816625	-16.108120227780574	-74.86586490797856	8.417533598525797	5.685310180235795	5.8252450524357995	8.398150571224122	5.690763597290205	5.85510729450768	8.40462971778734	5.690885944212186	5.853268078824383	8.407610336154955	5.689214253515786	5.879435722258917
DMWD	8.296520233154297	5.920874118804932	6.1974968910217285	8.128299193001677	6.104183672830544	6.321551819135302	9.441070573489862	7.7010210799211745	7.572075535015984	8.100706958240036	6.539260473038676	7.058481189089306	8.115747394661602	7.014901036935661	6.785221188837164	7.329649473065211	7.436500143809955	7.667000169714401	7.138508169105595	7.2196089021693535	7.293686563520109	7.557633473101456	9.558100269548728	7.32812218750351	8.237023182009935	7.378009094913726	6.655391621710236	7.489509083912025	7.339454145774665	4.799799985857072	8.350001636664663	6.011189013465586	6.112819248194243	8.345057143471294	5.997540276917573	6.066590391764001	6.966201885081053	10.542255069303486	9.852303389815592	8.065341720862534	10.3040328075327	7.611780260251751	8.778155326142159	6.667347815390388	7.453880160082243	9.010176080909233	7.213935113569629	6.439723173383994	8.246002109908806	8.788129083882577	6.655909555317671	7.673457446758546	7.745787220564449	7.757779666657267	8.41715884836576	8.205723498532807	6.033683277635352	8.890786517942823	6.411579627295156	7.621985094089166	8.48029296022514	10.352277224608779	9.490788135226326	9.257875845865158	9.660632128178344	6.941513974520898	24.83304493761525	34.093261380619666	-19.042829087125156	30.12163128354687	66.49195109515672	-17.993607340347356	23.024386902885567	25.472569729078224	-13.468922416039087	9.264724080797565	81.6731242092192	-39.691537364071316	8.27010861959524	5.695445276510669	5.825706182875631	8.277295165648868	5.698208268458848	5.829679748450347	8.279442550304386	5.697532299145612	5.832178645737009	8.276090647233481	5.698160036176477	5.82570634073423	8.27901157441606	5.697177733584993	5.831694281356227	8.279559927517516	5.6975022112949	5.83231661800794	-76.81339266946613	227.1154262782268	-91.8209697741107	-96.8473774213173	222.2312821829071	-61.39926611989706	-73.34924541672535	153.97081261009671	-28.40652137145974	-82.2103248012103	224.31746742511103	-80.60785390485354	-72.14412574251682	156.25604073015822	-31.97664748214335	-168.78936061635162	345.1530287829663	-86.78190872967825	8.18960937999302	5.783461665543969	5.813932216134498	8.205637493591002	5.780944267580131	5.803540746664202	8.201145334033692	5.782555949318243	5.803378696299644	8.193454250046972	5.795003394613967	5.799364098897946
DNAAF2	8.874673843383789	5.377178192138672	5.7831292152404785	9.293062492379574	5.155008039235566	5.7773602457137745	1.0213909628337756	9.448557941320171	7.67785861053591	9.110817225353191	1.8128887447765	4.738032183587788	7.277161176493532	4.558264884645745	3.2736006069205894	6.725141829684308	4.155309116316033	4.3771349534655695	6.81053601448069	5.948406973598183	3.2121550003392345	5.253189358004086	5.191680177657588	-2.802024210763273	8.11974197617971	4.75454367201975	3.0669014710163602	9.720726350723762	6.800637474324191	4.153256074032036	8.129597070739084	5.09132021024371	6.09104373763326	8.155641824738959	5.042666087734906	6.058288316069559	3.237038859298928	-3.107488218479965	6.941069922409836	9.624549229522863	3.5255222572539413	13.569396154497483	4.868579749453012	2.880550027374198	5.1892292181403	6.293189717289785	3.5547178429010495	4.633889193969634	5.695521825080966	4.035916062320281	3.8950691289332324	5.531332966590509	4.215470592600246	5.38839613433019	5.996485168786658	4.760034203411955	4.043941620820137	10.356865511556178	6.510556593909785	4.368590684002008	10.367392981862395	6.588067083408421	4.6702765333636505	5.986362987300283	5.590694165961097	4.626494203447763	-11.74558282201062	5.11260595456308	1.9055008620039668	-17.89886251252978	6.818108418077491	8.307502119776682	17.678255048702923	1.726637188054044	2.220840471508706	21.81524589223379	-9.774166595215826	21.011802901586908	8.274385018603649	5.689212944305965	5.822090643185926	8.277412385847159	5.691591280722741	5.8284114519926495	8.277393177162763	5.690173941840984	5.828480111581116	8.278375593469727	5.692188466396439	5.827585359734873	8.27719684528298	5.6910534946178055	5.8284690776563854	8.277779039321468	5.689610386195845	5.828691472456373	185.82273435610526	75.74379101312385	-216.10391993157626	190.1310618430623	69.54047997791864	-196.05588675002267	136.89645846612717	45.543100278017015	-122.74441497732684	189.24942603682595	73.35949427424302	-207.84079952574277	136.44966089420595	47.74204601824192	-126.9320207223439	295.385970795595	102.27208620406039	-301.95161482368275	8.370425706970865	5.750038378828722	5.620967169970266	8.361594865014117	5.738702809584989	5.636214509067625	8.368302218864741	5.74220225926558	5.631985585325251	8.356460249150437	5.747710066398377	5.599551287850373
DNAJB9	8.002588272094727	5.263977527618408	6.005630970001221	7.714602465371506	5.06686901413062	6.238445250801316	7.086126838339425	1.963019985377103	7.080390064409256	8.057001279365235	4.609011575962674	6.6040965586485365	9.365006352213852	3.469416147890292	6.427132383002277	10.002875801791205	2.8727802939619567	6.003569511857239	9.338220984429542	3.1502304646629966	6.508309877925382	6.424070384357391	0.029111275454962282	3.6931288774938587	8.651816241951082	3.6783238235528244	6.895480730514678	9.498164450829833	4.020187498145447	4.621321056435462	8.776378720807033	5.514557209526739	5.7683158337338805	8.8177060553942	5.585315222108949	5.722805538135978	13.46491838667027	1.9763397550624915	4.42054734963031	7.464781165798672	2.042005785556935	0.8808986054575163	10.912939163171458	5.0512331277417735	5.862408874488649	9.728855600786437	4.386739056446215	6.848206917129303	10.021397571222849	2.806997374300787	7.261857236192077	10.501785415893632	3.854304161366834	6.112982175333405	8.52234575619103	3.305886414340919	7.575098470550098	7.492752491056281	3.515770862459968	5.719589485232926	8.596309871626909	0.7241997497996326	5.871158188088104	11.002370495575056	4.0041620976193215	4.076454852541981	21.637207487862128	-9.069053983405606	-8.01819114988172	30.480127803094234	-26.768658961485933	-10.651451105034987	7.140490173118444	-7.249605499793946	-16.156296077374733	18.909335752778535	-30.832294974117076	-31.533961443695482	8.293090277310878	5.6884610541327385	5.8116375332901695	8.276683609671371	5.688705408702556	5.8290323737404295	8.27710374611667	5.6883112197392025	5.827750275353247	8.273043598815773	5.685457007855057	5.831219283791627	8.276871508699825	5.689467533951918	5.827786287964504	8.277414961685377	5.687953509033544	5.827940033477885	29.8447636332863	-260.17021130722736	187.38124446165477	19.628677815246014	-260.98048750699246	183.4309773439004	15.734395350968427	-184.12873055306076	127.90301182983464	25.84780241163301	-259.3451586583454	187.04631593822197	14.563394039138606	-184.69808362586153	129.28484731004812	24.360347208140908	-419.75538758629955	284.58624938263284	8.332304842038413	5.526564701093112	5.913432673290306	8.262555703436531	5.536102108841002	5.923887664366294	8.267453362041808	5.5321608406073395	5.927635336079122	8.25839466626834	5.5098676799262245	5.936099808543644
DNAJC18	8.574445724487305	5.231201648712158	5.370044708251953	8.773600561962711	4.878404572414376	5.20982945876661	9.693030881271362	2.4036582654217296	3.4175182975297496	10.34496545175488	3.992147049150142	5.12343711985037	12.155291750808246	4.338915572124269	4.618018841485885	13.950901088915323	4.542389598899514	3.7730762823019437	13.257742777839184	3.898603371884011	4.710950968820551	17.331595553916017	-1.8311534279514499	7.697896549122076	12.178325957856586	4.471443739029043	5.530557133335078	9.79184660762766	3.5617079236964364	7.812917386881031	8.060014585404767	5.104406691533767	5.593774590254348	8.139070197789321	5.086078216371299	5.576187833658334	20.450819583851832	-2.279254672047042	1.2769198234333121	16.187696565140183	-0.9521558807250177	4.866065358601803	8.123799932953599	2.5373307586414637	5.353402347041824	10.341493208087604	3.6816538910395717	3.3073441044510643	13.303057278594952	2.981609241399606	2.608419016439745	10.550979882113342	3.0472201045269607	1.3487847418854901	11.22494623168081	2.5175149875669067	3.3919418611574534	10.901870896873339	3.5952137929896453	4.199421814487554	10.268009077555817	2.3150373227408094	2.1501895762659933	7.716579635588504	0.9920822823441036	4.630736274643573	5.247668185404806	-20.905103686122672	-14.168486193772662	6.4324334388089355	-32.728575980654014	-17.673286231198343	15.722462306872135	-15.345963775402153	0.09703498674864441	31.25404865582498	-48.700134703045414	-0.8320369177748139	8.293720393933512	5.653677408695632	5.850981309021991	8.296264258039523	5.665795852268292	5.837273770500786	8.277118138095622	5.675920030860001	5.824604590307206	8.307994404767411	5.658639415937197	5.840653132143738	8.281800194118194	5.674602086595212	5.829024258115548	8.27519374744511	5.677540984003209	5.82328292446183	25.542351872386874	-430.2098383720191	25.29961798176302	13.067389181751487	-430.3244642158415	35.99687141185859	14.57035754080035	-301.03429228671536	27.28370649901946	24.352083471969436	-427.31444834088154	26.56555544361436	11.946026914764378	-302.73700810237005	26.869314052041	18.3249662680114	-686.7836268935283	53.766375098811686	8.242752280613182	5.3859595671182445	5.881989497383047	8.342336067792482	5.411288330043561	5.870847499741253	8.320836895605227	5.404408549349517	5.875528341733246	8.364215897820525	5.366300869811781	5.8714458648654775
DNAJC5	8.348257064819336	6.093438148498535	5.749574661254883	8.393423647642313	6.470664105659457	5.728638935664651	10.262520536224029	2.8300201604074187	2.4368490524187605	8.134728916498414	7.636880694876872	5.722770253472428	6.473729682405189	7.701878045096578	5.764166516279857	6.821607132510077	9.42274725125745	5.728036696152445	7.519034032235254	9.620839238909502	5.967604984721043	3.423038231253673	12.496058090444237	7.479464031734334	7.118694064482974	6.88899461795523	5.47141534024608	9.697061862011926	6.070663618518357	6.329824641318416	7.983166246929313	5.909469208780692	5.852157631214257	8.021810781203163	5.9935850609923245	5.819771412868956	3.9219680841894107	15.032286787669044	5.764838692949388	4.114302578658898	12.677965813309935	7.88743978702395	7.445240852010986	3.149225309557424	6.111450708454305	6.942884363000104	7.304566361408493	6.492083653315198	5.914999203939967	9.174484234997346	8.336061743533703	8.225998043491	9.931372998143594	6.192431320156574	6.2040840842151885	8.754911390012383	6.839352550349831	9.160244553782938	5.316608259781748	6.303203801854375	7.1774126707741415	5.022229678820732	7.153712281510847	8.037785955853385	5.3832597181686515	7.342781943101691	-3.097085072879471	6.011589280245097	25.303287705345554	-7.775079616149641	-0.6356263638622579	32.701122648658284	-3.9169729516571756	6.892341399630245	33.164773884010756	0.27866634910153465	-1.4750132789556156	35.30740445207622	8.275141629848205	5.6890598328641895	5.827818381219526	8.276991568607974	5.691421449355411	5.828175586008312	8.277570447085704	5.691049144538863	5.8288600679434195	8.277066415312733	5.690963022320896	5.827179238225885	8.277180687962375	5.691518033106654	5.828562325633159	8.278005399050341	5.690623457941889	5.8291546178807225	-1.195632809843481	-100.34357454573752	-159.4639409984737	10.153154236280749	-93.48639045996183	-168.4518458499265	7.767321396865747	-60.01957811873864	-117.9916706266505	2.2634251507136183	-97.40595830395193	-161.40360758365156	3.1983452746091148	-62.648676892207824	-113.89949071507975	14.08070686089562	-148.34427102648397	-273.4533352424157	8.217937259696315	5.55797112328341	5.669835288526198	8.260162940911622	5.564765135896564	5.668927166479792	8.203184193218453	5.554391973556828	5.702656670288103	8.324178630243935	5.556020081902049	5.630199233171789
DNM2	8.121485710144043	5.961486339569092	6.1591291427612305	8.005169020206992	6.187287197212578	6.315891883538894	7.338094973783032	7.318268949400107	7.951638490603656	7.957813298652607	6.8575222554639	6.899212163827998	8.356902444939042	7.288202704932359	7.145804643988138	6.630083071584682	7.368738838944963	7.718774518239776	6.478360684627429	7.2651234308800685	7.287071209811147	8.357972056298651	10.163383724093276	7.899138048643081	8.423356804142527	7.6252463653025195	6.848960764315131	5.91275366681915	7.94699397574497	5.081986705627102	8.357218980649785	6.090949784298777	6.0158724396544905	8.335990415455882	6.076692340148434	6.013386572475836	7.334747385303819	11.23369672330874	11.223124699812065	8.984914594931844	10.543542763087832	8.06378366263957	8.605083221906293	7.558168856557356	6.0273972349353855	8.930016979216823	7.710753124755685	5.696197295570077	8.701412819311775	9.327754946935812	6.433762664019112	7.048461287916902	7.699043720676418	7.918816153148922	8.715972352029619	8.34065603928839	6.111152209721595	6.919139670606428	7.901873641953561	4.650749243474776	5.769497894879674	12.913517135011078	2.998854879413747	7.696630150137907	10.105814617002201	3.3306391805065023	23.842364499036165	31.242771742048486	-13.072389684839269	27.346635412329945	39.9833387352363	-27.925133688255087	21.51904354265276	22.852494831113873	-12.251619411080542	27.46178947793009	51.859275677183106	-40.347094694382925	8.279530748173357	5.699891661898814	5.824986790915099	8.278082810913489	5.698410745270242	5.830549362915778	8.279468479890213	5.6975381636502105	5.832204065759516	8.278931027451305	5.699013735338208	5.828345665970887	8.27920952495021	5.697179228201687	5.831898096958945	8.279556854145817	5.69748320111181	5.832309085670045	32.69117707161534	24.3666270996398	-79.94124430990543	28.79105457790931	21.023973804702837	-62.18786716574488	19.30347565479599	14.648018035932616	-33.21947713049242	31.580583488213826	22.580732581396504	-74.95634453579683	20.05331068451201	15.788168569539687	-35.538709104845225	37.37125705948701	29.4134575699794	-93.29436278424312	8.266214100541655	5.666939360756237	5.813121317092048	8.249249444871623	5.669176698474036	5.818143886759171	8.256253610360586	5.6714006075943395	5.80885740673381	8.242636028246311	5.666656610003595	5.811447649998151
DPH2	8.295476913452148	5.802431583404541	5.878680229187012	8.386425298668273	6.209573009531631	5.767236489993224	7.726190164173904	2.8817039152413972	8.251496621336198	8.276741723805756	5.500369354482341	6.774888195856825	6.568970775443366	6.907464260838172	5.671193513356058	7.546223542076638	9.959100845697245	6.933687252949112	8.017700626220527	9.322477849959073	6.552664902170125	3.2481874887293474	10.374638956774916	6.122663337883715	6.721174213927874	5.990705198946394	5.848247474786334	8.243222282629006	5.946816670888226	5.253976741043476	8.146165148354019	5.822414922882498	5.870245751969268	8.10109573770978	5.851505522514802	5.841672684612036	4.880204011922393	14.474552106808012	4.091846777401084	3.4735491467902344	10.202210901265687	7.122857191713004	10.339787383590465	5.459411592468138	6.725063431281155	7.520196236158173	6.546221430542736	7.193831369781819	6.095185398904048	7.563300082062408	7.9865664453147645	8.75817645245541	9.343226709432813	6.234165536474875	6.235993347906458	7.833713378778436	6.610178154071785	7.787286785708236	6.078308992285559	5.576913586665559	8.09739872437003	5.386878643061412	6.776769474150574	8.181577729507413	5.864704779344388	6.143926790849333	-1.214445559511928	1.0713139887582575	33.09319891547903	-10.417180195954485	0.25947320118389605	44.826274032292076	-3.904377571181067	1.0969948424129212	33.10216792057392	-11.147312561299108	1.4299144595978799	49.511229134740844	8.276536019875127	5.692670684883406	5.828212137291041	8.277707645121286	5.695923934219226	5.830093376689777	8.279259692972941	5.696616976470735	5.831783490116371	8.277939032339123	5.695032903044685	5.828410738387123	8.278907519578617	5.69600079854275	5.831324401461882	8.27934505310748	5.6965387932094895	5.831876559798709	-193.37207678827517	106.47342642266238	-15.473432408207264	-156.71873113295342	113.86699361614711	-97.45320229386071	-102.13429895245274	91.43347348523025	-79.54594416120507	-189.23893668056098	107.06826905628152	-21.01339733360196	-102.47477119904488	90.34432087438066	-76.83452831989531	-244.7275794568139	190.86176056141085	-173.61820602845478	8.021593368829947	5.712111548704204	5.7493179153051726	8.049261829127973	5.7122805011607705	5.745853294548579	8.022232737761568	5.717529959625579	5.769037087572429	8.035968435193384	5.716660520823656	5.682076476689212
DPP4	8.192739486694336	6.132386684417725	5.937273025512695	8.218034873420633	6.376920582838037	6.002840201319197	7.36771385826807	9.229299986784161	6.89055495190102	7.3637820629952095	7.509343938380409	6.405279348533829	6.833244170093875	7.519027394764505	6.542121452136068	6.796758157169769	9.26431273984888	7.163519562092256	7.808005102348007	8.732632109714284	6.314056080082516	6.4296974847452155	13.327132126047367	6.274495384892024	7.1481999135897345	7.289862230486083	6.206825809446501	7.1602540906838135	6.846708310928991	5.3467227347252235	8.204671939183985	6.015686917826976	5.906541931966549	8.217262616106163	6.027304399701277	5.893005316705822	3.4912845073222725	13.237444766969528	8.707035087279205	6.750216959902751	14.185002117568414	7.956761031206955	7.7165453005340545	8.38273129958916	6.382618155010074	7.802009419256104	7.782476576828502	6.210939269716137	6.2674690048205575	9.94887713751272	5.619317264384421	7.4335315410737826	9.065430758566972	6.337105734915679	7.423493116098463	9.498943152770137	5.773016845834748	7.487171743806014	7.9315651765887765	5.891149511879484	7.516176840925049	12.350968026525559	2.7497703880694044	9.374972903834953	7.638587480277163	4.498618054454843	11.622471847111445	0.06405280253329071	2.2229352625063243	20.4839158806558	-11.341190251386319	-3.3035330280589346	8.744539149293498	-6.029646075612909	-7.353162686684252	15.46063362648065	-25.937255723449624	-25.16920502844119	8.281832765224094	5.692089959882067	5.824364359179638	8.276967247500176	5.692774017779479	5.82891692546794	8.278170431145794	5.69269206790973	5.829813627269271	8.275678727869996	5.692149851804685	5.828799806810372	8.277829001143251	5.693086017537644	5.829572767722219	8.278421335443895	5.692442980882534	5.82999567405439	66.13400825108589	-30.461244081814883	173.03603057954882	81.31167010975312	-28.801381147868746	118.50013194999195	63.355166063241256	-20.241685548083993	66.06216176095364	66.26328322433707	-29.673245462635762	165.48543002505838	63.06946445622957	-20.0763585667638	72.98250011186879	129.27166835189365	-50.14772478220077	167.77813158003949	8.318990793879026	5.657655739921689	5.851256758244583	8.242169057467423	5.652930000519094	5.85266003345947	8.245247823677223	5.6530563060900265	5.846537573368217	8.231190591683552	5.6481134129370965	5.863175536968501
DPP8	8.483814239501953	5.228367328643799	5.822512626647949	8.608514594369929	5.002486321961416	5.912304079380727	10.416240237080093	2.4226853392330177	5.788697303247247	9.705229108577885	4.087514026156287	6.348484497632761	11.399226124388212	4.785444204775292	6.431327897576906	12.667437512164556	4.1429346402626335	6.318720342862236	11.563546072823053	4.625154956513452	6.685049405727519	14.367045250872927	0.6797250361724059	10.309887470527961	10.993711553429364	5.297751564473425	6.931805769913465	8.769009843773837	4.569424288728093	6.3263985320684935	8.402215259558448	5.2764700202519865	5.914026489390392	8.455348148846612	5.335954995189947	5.922584663688087	8.762852095242192	7.5790278211538675	11.568664952722134	14.513255432291	2.586434479835577	8.020086582753292	9.574764336410514	3.3473491673221294	6.239211187903611	10.18698592233679	5.236952124375697	4.35202669887495	12.550963817710382	5.586896466707262	4.699237343522535	11.581790093102779	4.662720512742396	3.5944730571363404	11.445709065447655	4.513563845756728	4.861094700143037	10.366237889003635	5.042121354796047	6.1711692934279085	8.583115665314141	5.714175502513983	6.245584436980768	8.856316974824082	5.673478169883122	6.415108234235248	-7.628134200661403	-2.310404248976041	36.50738930511985	-14.52278973683208	-2.4634667028412247	46.49298376396108	-3.563357467569583	-3.4434762808282304	35.166800117773015	-8.453096788730248	-5.736756795094058	45.42238102683445	8.276246066815695	5.689683644066431	5.830630502436595	8.27898965100818	5.692935778689706	5.830197033636153	8.278783670138102	5.693193375086039	5.830488044643272	8.278390858330374	5.692194629924053	5.8293331130501596	8.278852064692991	5.693163315588129	5.830548149972486	8.278607048208851	5.693196055706782	5.83035706634192	-192.24614369572075	108.00673292723204	85.6285801356569	-193.53790963406024	99.19098754461999	141.40777196000562	-130.94595565691552	66.66700265185315	118.6074443804531	-193.86917753203068	106.34537623484701	100.7867093577123	-133.98620491267044	67.91885184550405	114.94296963686392	-312.09730640395884	147.5779127352435	241.54037010649725	8.01589913558497	5.73378942972886	5.901970007628658	8.054970077261833	5.745187725078393	5.921944982106388	8.044975752431695	5.7455430132270875	5.925920261068499	8.015692033159265	5.74748093763405	5.936606862632583
DRD1	8.353446960449219	5.943883895874023	6.155242919921875	8.132002933592686	6.129389982236155	6.249527443863496	9.145275381353324	6.924638489369502	8.499201723665522	8.492408104428021	6.621159871301479	7.112893251694584	8.139655617277597	7.2803259578062836	6.397737027464865	7.5251527621089025	7.235528053127575	7.354957666957169	7.097057847851322	7.811655411754241	5.675797389592989	7.879903578579838	10.105887995199765	6.14754208379891	8.173888915935164	7.663385556619675	6.290224038000818	9.103383722770246	6.3131909381764375	5.7329550436339485	8.307642200392515	6.014765683112987	6.07565209832119	8.31944499278735	6.0466841819836565	6.003764116002862	4.406367093975053	9.704104985297194	8.850872768004837	7.307904766457889	10.513296469413637	7.208533069248561	9.43903090615293	7.080914447634264	7.2903195249171855	8.580298316834403	7.372147248941663	7.022004406929651	7.075686382199158	8.42690216075679	5.655401576467302	7.02532462038403	7.947530992579504	6.3683359838488505	8.244207500727319	8.378467364900407	5.518052374698017	9.033792505104444	6.087144089050099	6.116228371532189	5.9919071073345185	6.084400862831876	6.617991212820328	8.057685540552317	6.647318112639098	5.685793308003767	-6.485415738039714	7.721070275685293	28.26885951956763	-12.220144614684488	1.5173018059432897	38.407860231708376	-2.231804953464705	7.1573750453458045	26.625857653382063	-7.648765686786975	4.550634649558743	37.35396559346074	8.274750178813184	5.691791935342596	5.828322882785873	8.277684848450928	5.695528866736713	5.829885619538422	8.279113305995827	5.695845366752716	5.831455965118101	8.27717424696315	5.694765245493529	5.82806779101618	8.278799720990952	5.695583746774384	5.831111211468854	8.279185079114235	5.695821579626016	5.831548941612016	213.2195280446682	96.55683449125964	-138.49980606823323	204.31930480573027	96.60077913114547	-146.41750295882298	143.31740348275738	65.11223306860457	-91.57969957201139	212.75887426990036	98.46354401632684	-140.87607297879794	143.94338119621167	67.38293521215947	-95.39853390354772	314.8338888670132	147.16317145377695	-229.48424521434177	8.526040193090195	5.749040709915947	5.7851182078958	8.505934595496013	5.737946361570506	5.760334941074791	8.516078498002486	5.735546296084667	5.799512078487496	8.543728192198847	5.7519615956482655	5.757704750064496
