id	x_spring	y_spring	z_spring	x_spectral	y_spectral	z_spectral	rwr_score_n	node_type_c	spectral_cluster_c	spectral_role_c	hub_score_n	bridge_score_spectral_n	peripheral_score_n	seed_score_spectral_n	eigenvector_centrality_spectral_n	hidef_primary_cluster_c	hidef_primary_size_n	hidef_primary_persistence_n	hidef_cluster_ids_a	hidef_cluster_sizes_a	hidef_top_persistence_n	hidef_n_communities_n	betweenness_centrality_n	eigenvector_centrality_n	clustering_coefficient_n	degree_n	degree_normalized_n	avg_shortest_path_n	fiedler_component_n	fiedler_partition_c	cocc_score_sum_normalized_n	cocc_perm_z_sum_normalized_n	cocc_perm_p_sum_normalized_n	cocc_pop_z_sum_normalized_n	cocc_pop_p_sum_normalized_n	cocc_significant_sum_normalized_c	cocc_score_raw_persistence_n	cocc_perm_z_raw_persistence_n	cocc_perm_p_raw_persistence_n	cocc_pop_z_raw_persistence_n	cocc_pop_p_raw_persistence_n	cocc_significant_raw_persistence_c	cocc_score_resolution_depth_n	cocc_perm_z_resolution_depth_n	cocc_perm_p_resolution_depth_n	cocc_pop_z_resolution_depth_n	cocc_pop_p_resolution_depth_n	cocc_significant_resolution_depth_c	cp_region_c	k_core_n	bridge_score_cp_n	in_seed_lcc_c	proteomics_enrichment_a	proteomics_significant_c	proteomics_best_term	proteomics_best_p_n	proteomics_n_sig_terms_n	neuropathic_pain_enrichment_a	neuropathic_pain_significant_c	neuropathic_pain_best_term	neuropathic_pain_best_p_n	neuropathic_pain_n_sig_terms_n	orphanet_enrichment_a	orphanet_significant_c	orphanet_best_term	orphanet_best_p_n	orphanet_n_sig_terms_n	omim_enrichment_a	omim_significant_c	omim_best_term	omim_best_p_n	omim_n_sig_terms_n	phenotypes_enrichment_a	phenotypes_significant_c	phenotypes_best_term	phenotypes_best_p_n	phenotypes_n_sig_terms_n	spatial_enrichment_a	spatial_significant_c	spatial_best_term	spatial_best_p_n	spatial_n_sig_terms_n	n_sig_analyses_n	any_sig_enrichment_c	is_drug_target_any_c	is_drug_target_disease_c	pain_phenotype_gene_c	x_adju1	y_adju1	z_adju1	x_adju2	y_adju2	z_adju2	x_adju3	y_adju3	z_adju3	x_adju4	y_adju4	z_adju4	x_adju5	y_adju5	z_adju5	x_adju6	y_adju6	z_adju6	x_adju7	y_adju7	z_adju7	x_adju8	y_adju8	z_adju8	x_adju9	y_adju9	z_adju9	x_adju10	y_adju10	z_adju10	x_adju11	y_adju11	z_adju11	x_adju12	y_adju12	z_adju12	x_adju13	y_adju13	z_adju13	x_adju14	y_adju14	z_adju14	x_adju15	y_adju15	z_adju15	x_adju16	y_adju16	z_adju16	x_adju17	y_adju17	z_adju17	x_adju18	y_adju18	z_adju18	x_adju19	y_adju19	z_adju19	x_adju20	y_adju20	z_adju20	x_adju21	y_adju21	z_adju21	x_adju22	y_adju22	z_adju22	x_adju23	y_adju23	z_adju23	x_adju24	y_adju24	z_adju24	x_adju25	y_adju25	z_adju25	x_adju26	y_adju26	z_adju26	x_adju27	y_adju27	z_adju27	x_adju28	y_adju28	z_adju28	x_adju29	y_adju29	z_adju29	x_adju30	y_adju30	z_adju30	x_adju31	y_adju31	z_adju31	x_adju32	y_adju32	z_adju32	x_adju33	y_adju33	z_adju33	x_adju34	y_adju34	z_adju34	x_adju35	y_adju35	z_adju35	x_adju36	y_adju36	z_adju36	x_adju37	y_adju37	z_adju37	x_adju38	y_adju38	z_adju38	x_adju39	y_adju39	z_adju39	x_adju40	y_adju40	z_adju40	x_adjp0	y_adjp0	z_adjp0	x_adjt1	y_adjt1	z_adjt1	x_adjt2	y_adjt2	z_adjt2	x_adjt3	y_adjt3	z_adjt3	x_adjh1	y_adjh1	z_adjh1	x_adjh2	y_adjh2	z_adjh2	x_adjh3	y_adjh3	z_adjh3	x_adjf1	y_adjf1	z_adjf1	x_adjf2	y_adjf2	z_adjf2	x_adjf3	y_adjf3	z_adjf3	x_adjf4	y_adjf4	z_adjf4	x_adjf5	y_adjf5	z_adjf5	x_adjf6	y_adjf6	z_adjf6	x_adjs1	y_adjs1	z_adjs1	x_adjs2	y_adjs2	z_adjs2
A2M	-0.159256	0.059774	0.5	-0.995088	0.595662	0.5	0.0001659441	neighbor	1	Peripheral	0.1116221457	0.1307820444	0.789015658	0.052893621	0.0199535481	12	28	17	12,8,1,0	28,40,608,1126	104	4	0.0021640469	0.0028330842	0.0114221725	95	0.005571194	2.7933967113	0.0007876841	A	0.7697891738	-8.2752157149	0.9991507749	2.0787924479	0.078515625	no	0.5753607006	-9.1124249528	0.9991507749	1.709527977	0.078515625	no	0.0388063492	0.9632531434	0.0905985788	-0.9147373832	0.8138020833	no	core	13	0.2857142857	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Congenital atransferrinemia ORPHA:1195,AApoAII amyloidosis ORPHA:238269	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	4	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,generalized	yes	generalized	0.0015	4	nociception,cancer pain,neuropathic pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched,Putative_silent_nociceptors,Ad_HTMRs	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes	4.581700325012207	8.658842086791992	7.551627159118652	4.53316403388904	8.90214878765381	7.455001955006661	4.575095079162327	8.675382150639106	7.588041278471913	4.469237884494959	8.823512417059892	7.574269827037209	4.579602818427127	8.831077939796499	7.528293415903835	7.7335448287312385	11.694893953564533	9.212751265871876	6.517340945868642	10.365397645493486	8.11343769503877	4.480548937253235	9.792768213851597	6.839319663284418	4.302962654567424	9.288958636335192	7.312791455791864	4.167576721729673	9.787248930603962	7.093190539185347	4.0947950025160695	10.925800217708996	6.343679724256766	6.17703593241142	10.795627702390725	7.048985999215997	6.014316587437646	8.915887046304936	7.284466234537286	4.361530845682531	8.938827865487717	7.418690934096451	4.106339734996062	11.67622019918155	6.471133119966391	7.555587355053698	16.186619251955932	7.353875057540339	4.345450795693775	16.519871515776074	5.2349047580816	8.785298444950332	18.50916966338796	8.910121738601383	7.6398900772435745	14.240169776115806	5.96996490179132	3.7071684747895097	14.578709791028809	6.849469501542709	3.9659499307925175	11.690933919328272	6.600531284047463	4.240259156100178	9.677063091119036	7.269207572235492	4.608982506654586	8.98763082659552	7.381806710532375	4.6588142721142765	9.670726902188488	7.144282882496398	4.344995385806911	9.887479745749706	7.072159832403714	4.476026088216842	8.86728608740484	7.512869613929397	4.526890708492219	8.640740047431024	7.634147273174775	4.505388549153213	9.002398730454782	7.411382626120009	4.554530670067489	8.56451929600791	7.633401431714008	4.143782329857668	9.604119487686988	7.166235461949061	5.227510766830037	13.765617582804516	7.128556879994359	7.223656576153422	16.848093213885996	5.905226893702212	9.1596881742738	11.403150509042195	6.231482401267135	4.658705659359578	12.459000064470004	6.239734121629745	6.28603943943587	13.66372125889107	6.766945318995122	4.308923176791409	11.045991779665592	6.74711925465466	4.851135712305057	11.0545093459889	6.762139611909112	4.313337043233568	9.296153302373728	7.270433123208611	2.7999759377364244	7.816323316694544	6.979070411577764	3.702429908846622	8.478387227457944	7.557303968808112	-3.4481280807808465	14.866461526299757	6.524017825665107	-41.479877815413154	64.53972130178273	-19.023019252479862	-29.63191442271014	72.7837801678235	-17.654286241268416	-21.564018056032985	91.57285629541646	-29.85138669789309	4.769311760960554	8.294581477710238	7.712635619929802	4.769356634542964	8.2960903000601	7.708442483452015	4.768824692313559	8.296822530580714	7.705367981542053	-0.4404603106343856	-52.29912945856511	126.06793483220476	-0.7853749207378993	-52.32318035902069	125.51854168796876	-0.9739121783027144	-52.27855835222873	125.35708606640402	0.6016460571398765	-34.54488360085179	90.7037756949096	-0.7853049608387996	-52.3232152852042	125.51852701509974	-6.199883534614135	-85.53467055494343	194.10581501548492	4.790669485635143	8.228551817849059	7.795165612805577	4.802842156625693	8.21331098737545	7.806004056497885
ABCB1	-0.269964	-0.135039	0.5	-0.995101	0.595261	0.5	0.0018887982	seed	0	Peripheral	0.044010171	0.0846685525	0.913664694	0.6020421864	0.0057591707	4	294	10	4,2,0	294,390,1126	104	3	2.7400375928012862e-05	0.0005530857	0.0196078431	18	0.0010555947	3.1016302109	0.0003837887	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	intermediate	10	0.6	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	yes	yes	yes	4.492869377136231	8.20644474029541	7.1947126388549805	4.359278974544854	8.303560019934581	6.82982128985724	4.513135304407403	8.294999084897826	7.130028671417773	4.37054126036896	8.285829282214374	6.875698888518766	4.384112068236408	8.064323514361403	7.158076679625724	9.168817146785251	8.343468096391975	5.665943925894032	2.7386661650512263	6.094958464442559	5.7420179295424285	3.261958803583621	7.778758047273596	6.430385265254171	3.7309896827527234	8.10278940358846	6.775226329075719	3.6449785939275854	7.558716051587895	6.004486478767389	2.7227838546649576	7.340567136145884	4.085137068325913	3.0364271605959647	7.101980566458661	4.562301481941843	4.801464849299115	7.182707815225395	5.883441147359336	4.267387712753293	8.338432825634614	6.583920755646258	2.027510489113187	7.779439086117941	3.5907251315654154	4.640856100993962	2.896810547360528	0.3828152702508198	1.135563868213262	4.594809929742014	0.1811311844353893	2.711989708587957	2.062992282973573	-0.3137450894644269	3.3049035148882187	3.71542716906804	0.5150301662095638	1.3863146919705076	10.16471137764313	1.4215975845983984	2.301420619201107	7.097975629231334	4.365493961514744	3.831184769015565	7.4259467166112625	5.885914389231576	4.230061122454487	8.136960847933489	6.864178763117113	3.605003577993133	8.56199142450778	5.937826174828474	3.515944584627269	7.754709130019341	5.956579012015637	4.305154887874868	8.263381446695039	6.918431611031399	4.480588047584585	8.249127121058903	7.207404776170335	4.174382758983072	8.199832836289785	6.7177635167990655	4.521740015667948	8.330698951741802	7.257627089984975	3.777682295115275	7.707833263795778	6.023916504925775	2.2166220393838167	5.737459350874024	3.808772038837458	1.2062182819807874	2.81423191215172	2.1376173059672325	1.9570297422999272	4.809322685618187	2.20632483840736	1.8781980121923607	6.202738523750307	3.7444577030683135	1.171912985833969	5.952560324887603	3.871143433859563	2.7681489988357924	7.216904694237378	4.949090743913144	3.0457116715816097	7.144831770281358	5.449235005362805	3.929826302465196	7.942576924238156	6.522401612353213	3.2304348027767484	8.774656614051963	6.093225103143666	5.417123641861297	8.081911557951024	6.821865559582932	4.243016273664191	6.698537594248286	3.961100388656316	17.44129007385509	-2.8809723377270107	-41.359974633178126	15.672444288295877	7.956922879160888	-98.69363807755845	7.805321836591535	72.30923591621664	-208.4568230648676	4.768483144298396	8.299354187879903	7.6975764142488865	4.769036555045225	8.296559601806653	7.706449420723604	4.768824692313559	8.296822530580714	7.705367981542053	40.66352356154085	-87.25990789180658	-175.5758745242186	40.84555458183214	-86.99011314217009	-175.1218931625057	40.91926306796314	-86.79459244131701	-175.32055589569055	30.3982763489298	-58.84665594428071	-121.54157985828527	40.84558856192977	-86.99003827268976	-175.12192547819322	62.22762896263935	-143.47351962555234	-281.4073536820516	4.834398258222872	8.305864623695367	7.543485357447984	4.840506598000543	8.323328252687276	7.506297514973983
ABCB9	-0.00654	-0.230988	0.5	-0.995127	0.595053	0.5	8.001387495401356e-05	neighbor	0	Peripheral	0.0359594754	0.1129484844	0.9288019301	0.0255039039	0.0024638501	4	294	10	4,2,0	294,390,1126	104	3	4.52350076658515e-05	0.0001829474	0.0256410256	27	0.001583392	3.2516419888	0.0002956526	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	intermediate	9	0.7	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes	4.519659042358398	8.23100757598877	7.129512310028076	4.3852957690756	8.386428180605485	6.7425963778104	4.544431722758028	8.362792040580162	7.077060879810877	4.35832790048761	8.383790786283141	6.827778306587288	4.423137154219687	8.026094965935988	7.02978863863668	9.5145471311464	7.102178287612926	5.789344453686997	3.181228362185161	5.596506687507331	5.448460752340704	3.137893216733182	7.943504557903022	5.987508316017848	3.69387985760985	8.225356394645331	6.534685953668368	3.6607769787191966	7.674609089187399	5.685745582197734	2.641786033927872	7.667381576709988	3.6494406036127343	3.1499031664782957	6.7574350967689805	4.089936706936404	5.1273126310666175	7.194171468872941	5.657473211735569	4.283395956804457	8.451894571090335	6.4700515323097925	1.9744333863688528	8.434824333997117	3.121656358637553	3.25495838836427	2.5118886041332877	-0.5545245615964918	0.0480058110795562	5.2658130558846	-0.7822321439144835	1.3974005191710006	1.431653264521907	-1.915341481336406	4.172787920723909	2.9896218321265806	0.313661126544102	0.6934586863800005	9.486718654818947	1.0008605673035946	2.0767651752034606	7.633631165342444	3.69294649038584	3.552439164692051	7.655338514617144	5.595362958377638	4.268868516684531	8.19941689663296	6.672537736570641	3.70368542514946	8.865897860759478	5.764168906850872	3.3961272318733027	7.986215500629736	5.681347540409881	4.323233680191327	8.327122393877344	6.842504736724191	4.493052897251292	8.26846585328556	7.131835104132289	4.2064281756873525	8.329584398953832	6.611267476169116	4.535948459245349	8.373714680220438	7.217841155572845	3.722456182669025	7.8926447982352546	5.726361317068623	1.8138771605128456	5.430601760687406	2.9250246471719743	-0.0450888077827977	2.55518397435032	1.226692089000271	2.296318387590273	4.09003109162813	1.7407859141360182	1.4587346545270463	6.394303423506159	2.9727313394244224	0.556543509878086	6.308966320871137	3.244238685458903	2.5424134600799198	7.530625082142718	4.510680560617217	2.868433556361273	7.163079710368493	4.845187679713066	3.9206986563902513	8.094649254758366	6.279526080422184	3.276738557536921	9.110476590093182	5.956968392641553	5.382441652099424	8.154131185626056	6.674108145233483	3.492400246388999	6.908207247302435	2.8806633704962543	12.603253681356591	-13.296260923970609	-49.852494189436015	15.897058066147208	2.784291242770813	-109.68965112238116	8.299935953245802	74.01360648705163	-213.41792915755855	4.7682860373084655	8.300389082621228	7.694275436014527	4.770620548555685	8.29512741735521	7.708452592928996	4.768824692313559	8.296822530580714	7.705367981542053	-34.59017449426356	-246.880823005595	-315.48437036969324	-34.1762997660737	-246.13113159811456	-314.7586260449695	-34.1370243935355	-246.1209487984741	-314.7906420075829	-22.59543640353029	-171.33003512730423	-220.05869139186763	-34.17617481953022	-246.1310767635268	-314.75868440032065	-57.00589386988978	-394.02288511856256	-503.2520184615004	4.793334926671551	8.162714707024522	7.456257586519607	4.797180710160492	8.160675118757212	7.402436099510251
ABCC3	0.27973	-0.495059	0.5	-0.996053	0.596205	0.5	0.0018844773	seed	0	Peripheral	0.003197761	0.0383897396	0.9936069181	0.6006649358	8.33988080665903e-05	7	53	7	7,2,0	53,390,1126	104	3	0.0	8.066877523581886e-06	0.0	1	5.864414731409805e-05	3.9246423244	4.2269565814256144e-05	A	0.8609928775	-4.9802645435	0.9991507749	2.4438623914	0.0782552083	no	0.5581959496	-9.6089054281	0.9991507749	1.6227879337	0.078515625	no	0.0285650794	0.3218020484	0.256014601	-1.00603664	0.8294270833	no	periphery	1	1.0	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Glycogen storage disease due to liver glycogen phosphorylase deficiency ORPHA:369	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Dystonia	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes	4.901814937591553	8.451305389404297	7.615893840789795	4.88345874972711	8.518896523293424	7.298456591777335	4.830495520250213	8.4329052703984	7.385055543347221	4.746590080947813	8.539487107598218	7.135821658578134	4.89714722594892	8.534819785843645	7.745210167037603	4.974178597548973	10.020029277987188	8.809472469247224	4.68045143617629	10.340904995496867	8.756720382653645	5.011516724752185	9.22680013105855	7.781930807234672	4.890450774059215	8.679707418318493	7.560418598673918	5.191659693633227	8.800828224300451	7.690284299038376	4.40758434999668	7.540721382996354	3.682678387275855	3.848927868526352	8.24960632653061	3.9548286606246106	5.2262607334764	8.114054362993759	6.034190232048943	4.740630906397184	8.550190274169337	6.879401803643915	4.026308590294649	9.605474062244728	4.389837994613709	8.165227105144574	9.9663860440552	8.056544465184569	2.1002985138518504	8.3023901499034	-0.9593286147967754	8.859305588497698	10.108073276525534	9.28024735985222	3.811994371527677	10.559731928045238	7.077966079725227	6.101692825358473	10.483210241989765	7.151531710020256	6.087143409583296	9.707264149883477	7.185058962786237	4.44382379270972	8.713587913841744	6.570613249477292	5.105805582704624	8.57499137044365	7.487340887077292	4.651459902268811	8.757924886811717	6.16832483088188	5.250843941179017	8.92908879401748	7.467641807475028	4.847061499235384	8.507860026143579	7.306049485819798	4.882709776089339	8.435846652886745	7.57401228898544	4.879346592587798	8.517908788141344	7.188773374978025	4.814309898739914	8.42638316795283	7.500272104768073	5.252399561121186	8.74567977042939	7.329474980460781	7.020341167225576	9.40680681892856	7.271132523337938	6.150948435684635	9.588654044305098	9.433349103236372	4.803360838056241	10.547499636168642	6.840619001158953	6.093256908700666	9.453033520302402	7.173548053469468	6.541287510093036	9.759298506883898	7.293385022452664	5.550294480240726	9.00442012910463	7.238187838207487	5.995516737365941	8.958524468425654	7.374887668443895	5.013980830304888	8.70737579671181	7.624461757333144	4.233363465477875	9.520710141955025	6.105075841346089	5.191740645483248	8.592351920160697	6.780763039353766	5.55253884904613	8.830312978964303	7.874557409051577	27.901348560653744	78.1540265992667	4.072825049765662	26.766250324752807	77.23618733102528	5.64973290145995	22.512183588125215	71.59729471586374	-6.694364542619432	4.768734202115704	8.297379459022295	7.703622916235826	4.769126294264731	8.296408829523639	7.70698579774194	4.768824692313559	8.296822530580714	7.705367981542053	-344.3007947006704	-179.86897349772406	-440.0316345066022	-342.8666192315995	-178.30985697601415	-438.9861438603164	-343.0529042460924	-177.90059120364143	-438.9830251030918	-240.6527449087062	-122.83218710689307	-307.7609158451428	-342.8665709902968	-178.3100020994272	-438.9861207781146	-545.7747606875316	-287.8408590479178	-699.4723463074413	4.331858519071475	8.035137613164865	7.399965624893335	4.3108780836409135	8.107045859950922	7.232794342470552
ABCC4	-0.180536	-0.219044	0.5	-0.99481	0.595384	0.5	0.00190683	seed	0	Peripheral	0.0613805733	0.1188170732	0.8793729886	0.6077897085	0.0042906565	20	16	31	20,4,2,0	16,294,390,1126	104	4	8.799810752341436e-05	0.0003867021	0.036036036	37	0.0021698335	3.0792868137	-0.0001777486	B	0.8228425926	-6.358534513	0.9991507749	2.2911545321	0.078515625	no	0.5714679803	-9.225019632	0.9991507749	1.6898565743	0.078515625	no	0.0484825397	1.5693110906	0.0299280478	-0.8284757172	0.810546875	yes	core	13	0.1764705882	yes	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,AGel amyloidosis ORPHA:85448	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Progressive familial heart block	yes	childhood absence	0.000277	4	nociception,cancer pain	yes	cancer pain	4.45e-07	2	PENK+_nociceptors,Proprioceptors,TRPA1+_nociceptors	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes	4.498432159423828	8.214181900024414	7.179037570953369	4.369643349407534	8.309381865421498	6.795308751470276	4.531530197780745	8.30063214022283	7.092931322508868	4.379242867260126	8.296124306729505	6.8432747297233485	4.375635958006827	8.068688781567122	7.135173457040664	9.235303046721532	8.253444220182233	5.407114222358924	2.6651387603283725	6.085928237309258	5.589152385142002	3.2554043613593757	7.720624366486222	6.31856367501068	3.7237724195002126	8.084195508329943	6.720494032226832	3.6245081619740103	7.56939631682004	5.976440523113486	2.8263727871682924	7.253747268544789	3.891345876978783	3.05824434161341	7.127793526602196	4.321590693560159	4.8371855382860645	7.218167453544277	5.80007272635742	4.286455096294869	8.322765900765544	6.541806949807492	2.0634427697015725	7.751324743505735	3.3145380229320915	4.606054027243725	2.8800021971539334	-0.3783928860546917	1.35739818827081	4.712224085882498	-0.3175512983280564	3.039250046960567	2.2927908199641207	-1.0191219860128138	3.661744110385039	3.78931574803504	0.0766350763531864	1.4881330657330651	10.054359498800505	0.905873944510904	2.4012728965568697	7.048950539093385	4.09276639534436	3.821734114001819	7.47379873234897	5.74828101991087	4.225976510397988	8.148840240076025	6.819280821693286	3.67339500331434	8.539284238858574	5.82657164807885	3.515638234210969	7.763183017958632	5.881914599326548	4.324194209248342	8.279845732902215	6.890527495509252	4.4861053188593	8.25799989223882	7.1786042737899285	4.194258998038764	8.205150753190859	6.666233553167341	4.526721690509762	8.338410631303082	7.24246445207243	3.776338910417756	7.735344286553843	5.922094081938727	2.3458245300648617	5.760269873150998	3.503571742285243	1.4434678538179284	2.71774848705679	1.523086568835576	2.023965865022947	4.887231292883735	1.8123696264888425	1.9613987456002573	6.023482036297929	3.44781586122457	1.0904880357754942	5.727104634053713	3.617500970072271	2.7965578215033773	7.209397251736775	4.75140176227295	3.010416377797672	7.200098254821087	5.31746987100647	3.939137055239721	7.963236546355864	6.468441079941691	3.10188696176504	8.77650929998302	5.902720667680191	5.493103360903966	7.966807785514783	6.767431764740788	4.246243351323201	6.068800663380866	3.1800378890187	13.814672836704418	-13.67652905042618	-46.42029316893425	13.664046109241934	-4.942669609157623	-110.9959497119944	6.427019752121924	73.42657716134663	-221.1248228549289	4.768184788894818	8.301420483723414	7.691174614644288	4.769032557818381	8.296619794392297	7.70717994260263	4.768824692313559	8.296822530580714	7.705367981542053	-88.19963116118863	-119.92223872252426	-262.5410111012256	-87.64110757240508	-119.29643064493344	-262.091006620578	-87.97986797374463	-118.8231219702007	-262.0367848828756	-60.60079756194317	-81.41061472313879	-182.8342621952336	-87.64106723005989	-119.29642980220837	-262.09102083707177	-141.66141992168542	-194.25073332194555	-418.9425048883591	4.728549347367635	8.176082083428783	7.625477790308883	4.734799640101296	8.278007593312353	7.490289978218145
ABHD14A	-0.18198	-0.291052	0.5	-0.994936	0.594905	0.5	7.621665980478114e-05	neighbor	0	Peripheral	0.0484286813	0.098344968	0.9046226953	0.0242935662	0.0038912228	4	294	10	4,2,0	294,390,1126	104	3	5.2436445790416e-05	0.0005749312	0.0396135266	46	0.0026976308	3.0220501423	6.148445577650924e-06	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	intermediate	11	0.6923076923	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes	4.555912494659424	8.295534133911133	7.256018161773682	4.419733545997426	8.38629655615213	6.982469851384371	4.571821505165396	8.350192338843941	7.220812837728081	4.480806814503967	8.337872028866192	7.025997672510833	4.478723782329483	8.2477259391826	7.170699945998505	1.449654886160784	9.22316641197244	5.156843796359605	3.130272386053988	7.47769019136205	5.525629205052814	3.837675409030657	7.803930026333823	6.20774912461172	3.966462291454584	8.073023536824165	6.638253605784039	3.701084500873528	8.019873010759385	6.146190485393618	3.0219563282537383	7.9537089098925	4.532918216303928	3.825749861070308	7.031640137161053	4.632676758993431	5.063970965354177	7.49616889495829	6.17854737954452	4.396087476478832	8.379943789046633	6.787842759384835	2.5708311258776795	8.355242480646684	4.26994552494657	2.776087441718623	4.7467680676517485	0.5985480620707584	0.6787048641720688	6.8704296471589	0.5907199977565183	1.7660068635366413	4.634750720663559	-1.2998060132896638	4.79201398313206	4.001183757993138	1.9141767574584243	1.5167374692333118	8.501059284688147	2.30611839875428	2.656057540509321	8.126151244214942	4.512363005609245	3.8584942107347535	7.868201480967245	6.073532420592505	4.378225762264714	8.327963751178556	6.934880003508316	3.946223543682301	8.66367066467666	6.289740153942212	3.642755900897656	8.232184411149003	6.130369463101612	4.373957516038451	8.336642669965046	7.057065323924344	4.53121474279133	8.307000188265533	7.270860175755917	4.278331865886399	8.333858003441183	6.857142823944594	4.573143350239062	8.340091274875773	7.349517736167665	3.84097840760864	8.155814527195055	6.23126023488768	2.0984171069524877	7.085528159557614	3.479720495300577	0.4227228392286246	5.691541117084983	1.608086521637226	3.6676557338039104	4.810107488415376	2.915957228914345	2.091937176623464	7.68174498716751	3.829741846172643	1.5403433409360558	7.73977293060461	3.628136195012078	2.9496427104463603	7.943145716331496	5.213002783758867	3.189512937057261	7.881056366928609	5.29802804229775	4.040472596033325	8.215790138142342	6.626436062385771	4.180457877005472	8.45091792481664	6.943111615885402	5.009547069866015	8.156242311561767	7.307425337651561	3.8563351145543217	7.419015394244269	3.718304943195729	5.9234695578162615	-2.2281394091360625	-46.77926259779255	5.6996528772349295	10.82099873143329	-95.14115606993268	2.7506614127675797	67.28543145602677	-201.4883522918152	4.768625435070869	8.298220066591403	7.701046398315952	4.769048859551432	8.296601993814342	7.706373099522425	4.768824692313559	8.296822530580714	7.705367981542053	-69.87598073253652	-266.63076523865016	-214.7398762157673	-69.64277836433317	-265.97558711889496	-213.98819310349927	-69.80096319393991	-265.6794321081284	-214.27190754139528	-47.86515250903154	-185.21394164633523	-148.95662578884782	-69.64261767203905	-265.9755852804191	-213.98824931442311	-112.76602959550812	-426.2045760816279	-343.21156809536336	4.783055252485277	8.08688355988485	7.595366138311521	4.805834787517806	8.084282989788901	7.537611805695489
